parl_const,parliamentary_constituency_name,All Premises,All Matched Premises,SFBB availability (% premises),UFBB (100Mbit/s) availability (% premises),UFBB availability (% premises),Full Fibre availability (% premises),Gigabit availability (% premises),% of premises unable to receive 2Mbit/s,% of premises unable to receive 5Mbit/s,% of premises unable to receive 10Mbit/s,% of premises unable to receive 30Mbit/s,% of premises below the USO,% of premises with NGA,Number of premises with SFBB availability,Number of premises with UFBB (100Mbit/s) availability,Number of premises with UFBB availability,Number of premises unable to receive 2Mbit/s,Number of premises unable to receive 5Mbit/s,Number of premises unable to receive 10Mbit/s,Number of premises unable to receive 30Mbit/s,Number of premises with Full Fibre availability,Number of premises with Gigabit availability,Number of premises below the USO,Number of premises with NGA,Number of premises able to receive decent broadband from FWA,% of premises with 30<300Mbit/s download speed,% of premises with >=300Mbit/s download speed,% of premises able to receive decent broadband from FWA,% of premises with 0<2Mbit/s download speed,% of premises with 2<5Mbit/s download speed,% of premises with 5<10Mbit/s download speed,% of premises with 10<30Mbit/s download speed,Number of premises with 30<300Mbit/s download speed,Number of premises with >=300Mbit/s download speed,Number of premises with 0<2Mbit/s download speed,Number of premises with 2<5Mbit/s download speed,Number of premises with 5<10Mbit/s download speed,Number of premises with 10<30Mbit/s download speed
E14000997,TONBRIDGE AND MALLING,46807,46618,92.5,61.2,60.4,27.4,27.4,0.3,0.7,1.4,7.1,0.5,98.4,43292,28660,28277,123,331,669,3326,12808,12808,223,46059,1519,32.1,60.4,3.2,0.3,0.4,0.7,5.7,15015,28277,123,208,338,2657
E14000998,TOOTING,47702,47312,97.1,84.9,81.2,50.0,78.0,0.0,0.0,0.3,2.1,0.0,97.1,46321,40497,38745,0,0,158,991,23865,37184,0,46332,0,15.9,81.2,0.0,0.0,0.0,0.3,1.7,7576,38745,0,0,158,833
E14000999,TORBAY,58612,58148,95.3,84.1,80.9,44.4,44.4,0.0,0.0,0.2,3.9,0.0,96.5,55849,49264,47409,0,9,97,2299,25995,25995,16,56541,0,14.4,80.9,0.0,0.0,0.0,0.2,3.8,8440,47409,0,9,88,2202
E14001000,TORRIDGE AND WEST DEVON,50878,50401,80.4,14.5,14.5,14.5,14.5,2.0,6.0,10.7,18.7,1.9,93.3,40897,7366,7365,1002,3070,5433,9504,7365,7365,974,47475,27336,65.9,14.5,53.7,2.0,4.1,4.6,8.0,33532,7365,1002,2068,2363,4071
E14001001,TOTNES,50646,50072,85.0,34.0,33.3,28.5,28.5,0.7,2.1,4.8,13.8,1.6,95.2,43058,17202,16881,333,1060,2428,7014,14440,14440,818,48203,5848,51.7,33.3,11.5,0.7,1.4,2.7,9.1,26177,16881,333,727,1368,4586
E14001002,TOTTENHAM,54415,54357,99.0,90.9,90.1,7.8,89.4,0.0,0.0,0.2,0.9,0.0,99.0,53848,49473,49026,0,16,132,509,4221,48663,0,53855,0,8.9,90.1,0.0,0.0,0.0,0.2,0.7,4822,49026,0,16,116,377
E14001003,TRURO AND FALMOUTH,51022,50471,85.2,33.8,33.6,33.4,33.4,0.2,0.6,2.1,13.7,0.8,89.8,43463,17260,17165,90,326,1094,7008,17064,17064,411,45803,683,51.5,33.6,1.3,0.2,0.5,1.5,11.6,26298,17165,90,236,768,5914
E14001004,TUNBRIDGE WELLS,48898,48548,93.3,64.8,61.3,32.9,32.9,0.1,0.8,1.8,6.0,0.6,97.9,45601,31684,29968,37,407,873,2947,16064,16064,279,47878,0,32.0,61.3,0.0,0.1,0.8,1.0,4.2,15633,29968,37,370,466,2074
E14001005,TWICKENHAM,52138,51957,98.6,90.5,89.7,37.6,89.2,0.0,0.0,0.1,1.1,0.0,98.7,51398,47168,46755,0,3,72,559,19585,46532,0,51468,0,8.9,89.7,0.0,0.0,0.0,0.1,0.9,4643,46755,0,3,69,487
E14001006,TYNEMOUTH,48873,48760,99.1,91.1,89.2,42.7,42.7,0.0,0.1,0.2,0.6,0.0,99.3,48451,44532,43589,19,60,117,309,20871,20871,11,48518,1,9.9,89.2,0.0,0.0,0.1,0.1,0.4,4862,43589,19,41,57,192
E14001007,UXBRIDGE AND SOUTH RUISLIP,45877,45264,94.7,83.8,83.2,26.2,83.1,0.0,0.2,0.8,3.9,0.0,94.8,43452,38453,38185,18,110,350,1812,12039,38103,17,43493,0,11.5,83.2,0.0,0.0,0.2,0.5,3.2,5267,38185,18,92,240,1462
E14001008,VAUXHALL,64478,63948,96.7,83.5,81.4,26.7,80.3,0.0,0.0,0.0,2.4,0.0,96.8,62381,53854,52484,0,0,3,1567,17228,51749,2,62416,0,15.3,81.4,0.0,0.0,0.0,0.0,2.4,9897,52484,0,0,3,1564
E14001009,WAKEFIELD,45015,44856,96.5,72.9,72.7,19.1,19.1,0.0,0.0,0.3,3.1,0.0,97.8,43441,32817,32742,0,7,139,1415,8589,8590,3,44014,61,23.8,72.7,0.1,0.0,0.0,0.3,2.8,10699,32742,0,7,132,1276
E14001010,WALLASEY,43841,43765,99.3,90.7,90.5,83.9,83.9,0.0,0.0,0.0,0.6,0.0,99.6,43523,39765,39691,2,3,4,242,36766,36767,7,43680,0,8.7,90.5,0.0,0.0,0.0,0.0,0.5,3832,39691,2,1,1,238
E14001011,WALSALL NORTH,42054,41930,98.3,86.2,84.3,7.8,83.3,0.0,0.0,0.8,1.4,0.1,98.6,41359,36249,35464,1,1,356,571,3261,35027,33,41452,0,14.0,84.3,0.0,0.0,0.0,0.8,0.5,5895,35464,1,0,355,215
E14001012,WALSALL SOUTH,41629,41405,98.0,68.7,68.2,11.5,68.0,0.0,0.0,0.2,1.4,0.0,98.8,40814,28587,28388,1,19,77,591,4786,28309,4,41147,0,29.8,68.2,0.0,0.0,0.0,0.1,1.2,12426,28388,1,18,58,514
E14001013,WALTHAMSTOW,49945,49520,94.9,88.7,86.8,25.1,86.1,0.0,0.2,0.9,4.2,0.0,95.0,47417,44277,43371,0,94,465,2103,12542,42978,11,47463,0,8.1,86.8,0.0,0.0,0.2,0.7,3.3,4046,43371,0,94,371,1638
E14001014,WANSBECK,41525,41421,96.5,11.1,6.8,4.7,4.7,0.0,0.1,0.2,3.3,0.0,99.6,40070,4616,2841,17,48,81,1351,1937,1937,14,41341,0,89.7,6.8,0.0,0.0,0.1,0.1,3.1,37229,2841,17,31,33,1270
E14001015,WANTAGE,58995,58761,96.1,61.2,58.9,25.0,25.0,0.1,0.3,0.8,3.5,0.1,99.1,56670,36085,34727,59,183,453,2091,14755,14755,87,58456,0,37.2,58.9,0.0,0.1,0.2,0.5,2.8,21943,34727,59,124,270,1638
E14001016,WARLEY,41527,41369,99.1,87.1,85.6,37.4,85.1,0.0,0.0,0.1,0.6,0.0,99.1,41133,36164,35557,3,7,55,236,15534,35352,1,41167,0,13.4,85.6,0.0,0.0,0.0,0.1,0.4,5576,35557,3,4,48,181
E14001017,WARRINGTON NORTH,45830,45660,98.0,81.1,78.7,10.6,77.7,0.1,0.1,0.2,1.7,0.0,99.2,44895,37153,36082,35,53,97,765,4840,35609,8,45444,1029,19.2,78.7,2.2,0.1,0.0,0.1,1.5,8813,36082,35,18,44,668
E14001018,WARRINGTON SOUTH,54305,53560,96.3,78.7,77.1,17.4,75.9,0.0,0.1,0.2,2.3,0.0,97.9,52299,42725,41896,6,63,104,1261,9466,41232,26,53146,6,19.2,77.1,0.0,0.0,0.1,0.1,2.1,10403,41896,6,57,41,1157
E14001019,WARWICK AND LEAMINGTON,50984,50828,98.9,82.9,76.2,12.1,71.6,0.0,0.2,0.3,0.8,0.0,99.3,50415,42271,38868,4,107,165,413,6155,36522,12,50619,0,22.6,76.2,0.0,0.0,0.2,0.1,0.5,11547,38868,4,103,58,248
E14001020,WASHINGTON AND SUNDERLAND WEST,42014,41931,96.4,77.9,74.5,3.5,72.8,0.1,0.4,1.6,3.4,0.1,97.6,40495,32739,31296,47,182,679,1436,1469,30596,28,41012,0,21.9,74.5,0.0,0.1,0.3,1.2,1.8,9199,31296,47,135,497,757
E14001021,WATFORD,53551,53278,98.8,91.6,88.2,22.7,22.7,0.0,0.0,0.2,0.7,0.0,99.1,52889,49044,47251,0,25,105,389,12133,12135,0,53059,0,10.5,88.2,0.0,0.0,0.0,0.1,0.5,5638,47251,0,25,80,284
E14001022,WAVENEY,51787,51527,95.6,20.4,20.4,20.4,20.4,0.1,0.4,0.6,3.9,0.3,98.6,49529,10544,10543,41,229,329,1998,10543,10543,178,51053,0,75.3,20.4,0.0,0.1,0.4,0.2,3.2,38986,10543,41,188,100,1669
E14001023,WEALDEN,49749,49527,94.4,52.8,52.5,52.4,52.4,0.2,0.7,1.3,5.1,0.6,98.9,46977,26246,26116,83,329,628,2550,26083,26083,284,49218,0,41.9,52.5,0.0,0.2,0.5,0.6,3.9,20861,26116,83,246,299,1922
E14001024,WEAVER VALE,44519,44072,95.1,43.8,37.7,16.6,16.6,0.2,0.4,0.8,3.9,0.1,98.5,42350,19491,16786,92,200,353,1722,7382,7383,58,43869,0,57.4,37.7,0.0,0.2,0.2,0.3,3.1,25564,16786,92,108,153,1369
E14001025,WELLINGBOROUGH,52984,52893,98.4,76.2,75.0,23.5,75.0,0.0,0.2,0.5,1.4,0.1,99.2,52136,40349,39718,8,122,252,757,12462,39718,49,52586,28,23.4,75.0,0.1,0.0,0.2,0.2,1.0,12418,39718,8,114,130,505
E14001026,WELLS,53052,52777,93.1,44.7,36.6,31.0,31.0,0.3,0.8,1.7,6.3,0.3,97.2,49409,23721,19410,151,448,922,3368,16444,16444,139,51592,132,56.5,36.6,0.2,0.3,0.6,0.9,4.6,29999,19410,151,297,474,2446
E14001027,WELWYN HATFIELD,48332,48222,97.2,77.0,74.9,12.1,73.3,0.0,0.1,0.4,2.6,0.0,99.1,46976,37227,36219,9,43,182,1246,5846,35427,4,47886,0,22.3,74.9,0.0,0.0,0.1,0.3,2.2,10757,36219,9,34,139,1064
E14001028,WENTWORTH AND DEARNE,48142,47908,98.3,52.9,49.3,15.0,15.0,0.0,0.2,0.4,1.2,0.0,99.0,47313,25457,23741,3,108,205,595,7206,7207,9,47667,0,49.0,49.3,0.0,0.0,0.2,0.2,0.8,23572,23741,3,105,97,390
E14001029,WEST BROMWICH EAST,40147,40041,98.7,83.9,82.3,22.5,81.0,0.0,0.0,0.5,1.0,0.0,98.7,39624,33682,33031,13,18,207,417,9020,32523,3,39638,0,16.4,82.3,0.0,0.0,0.0,0.5,0.5,6593,33031,13,5,189,210
E14001030,WEST BROMWICH WEST,42634,42491,99.1,79.2,78.2,5.5,78.2,0.0,0.0,0.2,0.5,0.0,99.2,42268,33783,33341,0,9,64,223,2336,33327,0,42289,0,20.9,78.2,0.0,0.0,0.0,0.1,0.4,8927,33341,0,9,55,159
E14001031,WEST DORSET,53174,52949,92.3,14.6,12.6,11.1,11.1,0.2,1.0,2.0,7.2,0.5,97.6,49098,7753,6725,116,550,1055,3851,5908,5908,288,51890,813,79.7,12.6,1.5,0.2,0.8,0.9,5.3,42373,6725,116,434,505,2796
E14001032,WEST HAM,72142,71836,98.5,92.1,88.4,52.5,84.8,0.0,0.0,0.4,1.1,0.0,98.5,71041,66465,63773,1,12,277,795,37893,61165,0,71051,0,10.1,88.4,0.0,0.0,0.0,0.4,0.7,7268,63773,1,11,265,518
E14001033,WEST LANCASHIRE,44885,44720,95.4,54.4,45.2,38.8,39.0,0.2,0.8,1.3,4.3,0.1,98.8,42800,24411,20284,105,373,573,1920,17432,17503,40,44348,10856,50.2,45.2,24.2,0.2,0.6,0.4,3.0,22516,20284,105,268,200,1347
E14001034,WEST SUFFOLK,56300,56024,95.0,35.4,31.7,16.0,16.0,0.2,0.4,0.8,4.5,0.3,98.9,53474,19951,17845,117,252,431,2550,9007,9007,192,55688,238,63.3,31.7,0.4,0.2,0.2,0.3,3.8,35629,17845,117,135,179,2119
E14001035,WEST WORCESTERSHIRE,48162,47792,90.9,23.7,18.3,14.9,14.9,0.4,1.6,2.9,8.3,0.8,97.9,43802,11408,8791,196,753,1403,3990,7179,7179,391,47131,2079,72.7,18.3,4.3,0.4,1.2,1.3,5.4,35011,8791,196,557,650,2587
E14001036,WESTMINSTER NORTH,62967,62611,97.6,69.3,67.9,63.5,65.1,0.0,0.0,0.0,1.9,0.0,97.6,61435,43637,42761,0,0,2,1176,40001,40964,0,61445,0,29.7,67.9,0.0,0.0,0.0,0.0,1.9,18674,42761,0,0,2,1174
E14001037,WESTMORLAND AND LONSDALE,49897,49634,93.4,17.7,15.9,14.8,14.8,0.4,0.9,1.6,6.0,0.7,98.1,46626,8852,7948,189,453,810,3008,7371,7371,373,48971,19330,77.5,15.9,38.7,0.4,0.5,0.7,4.4,38678,7948,189,264,357,2198
E14001038,WESTON-SUPER-MARE,54980,54296,92.5,56.2,48.7,42.5,42.5,0.1,0.3,0.9,6.3,0.3,96.3,50849,30873,26801,62,163,519,3447,23341,23343,151,52928,0,43.7,48.7,0.0,0.1,0.2,0.6,5.3,24048,26801,62,101,356,2928
E14001039,WIGAN,50633,50584,98.0,88.5,86.4,4.1,85.8,0.0,0.1,0.4,1.9,0.0,99.2,49623,44816,43732,10,70,191,961,2068,43455,3,50249,23315,11.6,86.4,46.0,0.0,0.1,0.2,1.5,5891,43732,10,60,121,770
E14001040,WIMBLEDON,45711,45594,98.4,89.1,87.7,47.3,87.7,0.0,0.0,0.2,1.4,0.0,98.4,44971,40718,40101,1,11,102,623,21634,40101,1,44997,0,10.7,87.7,0.0,0.0,0.0,0.2,1.1,4870,40101,1,10,91,521
E14001041,WINCHESTER,45453,45271,94.7,56.4,56.1,3.9,4.7,0.2,0.6,1.1,4.9,0.2,98.5,43050,25652,25517,102,276,513,2221,1772,2154,91,44753,0,38.6,56.1,0.0,0.2,0.4,0.5,3.8,17533,25517,102,174,237,1708
E14001042,WINDSOR,49162,48970,95.3,66.2,63.2,21.9,31.8,0.0,0.1,0.5,4.3,0.1,97.7,46866,32545,31061,14,63,259,2104,10747,15656,29,48051,0,32.1,63.2,0.0,0.0,0.1,0.4,3.8,15805,31061,14,49,196,1845
E14001043,WIRRAL SOUTH,34730,34656,97.0,73.9,73.9,53.5,53.5,0.1,0.2,0.2,2.8,0.0,99.7,33673,25677,25676,39,60,82,983,18593,18593,0,34634,0,23.0,73.9,0.0,0.1,0.1,0.1,2.6,7997,25676,39,21,22,901
E14001044,WIRRAL WEST,33082,32985,95.3,38.1,38.1,27.7,27.7,0.0,0.1,0.3,4.4,0.1,98.7,31543,12598,12597,7,47,84,1442,9173,9173,17,32660,0,57.3,38.1,0.0,0.0,0.1,0.1,4.1,18946,12597,7,40,37,1358
E14001045,WITHAM,43455,43175,94.2,19.9,19.9,14.0,14.0,0.3,0.8,1.4,5.2,0.3,97.3,40928,8668,8668,113,338,614,2247,6062,6062,147,42299,4238,74.2,19.9,9.8,0.3,0.5,0.6,3.8,32260,8668,113,225,276,1633
E14001046,WITNEY,53358,53103,98.7,77.6,72.4,42.2,42.2,0.0,0.0,0.1,0.8,0.1,99.2,52680,41392,38655,10,22,57,423,22536,22536,74,52944,11,26.3,72.4,0.0,0.0,0.0,0.1,0.7,14025,38655,10,12,35,366
E14001047,WOKING,48348,47752,96.7,81.2,77.8,3.9,3.9,0.0,0.3,0.4,2.0,0.3,98.3,46765,39278,37616,3,151,178,987,1897,1898,122,47531,0,18.9,77.8,0.0,0.0,0.3,0.1,1.7,9149,37616,3,148,27,809
E14001048,WOKINGHAM,52336,51230,95.1,71.3,66.6,18.7,64.0,0.0,0.1,0.3,2.8,0.0,96.1,49781,37316,34849,5,67,182,1449,9779,33507,15,50298,2871,28.5,66.6,5.5,0.0,0.1,0.2,2.4,14932,34849,5,62,115,1267
E14001049,WOLVERHAMPTON NORTH EAST,41261,41165,98.7,92.2,91.2,7.4,90.7,0.0,0.0,0.1,1.1,0.0,98.9,40727,38030,37624,0,0,54,438,3033,37432,2,40803,90,7.5,91.2,0.2,0.0,0.0,0.1,0.9,3103,37624,0,0,54,384
E14001050,WOLVERHAMPTON SOUTH EAST,42583,42446,99.0,90.8,89.2,18.5,88.7,0.0,0.0,0.0,0.7,0.0,99.5,42136,38646,37983,0,2,10,310,7857,37771,0,42380,492,9.8,89.2,1.2,0.0,0.0,0.0,0.7,4153,37983,0,2,8,300
E14001051,WOLVERHAMPTON SOUTH WEST,40023,39934,97.8,93.4,91.0,17.7,89.8,0.0,0.0,0.0,1.9,0.0,97.9,39155,37367,36423,0,0,13,779,7104,35928,0,39182,5346,6.8,91.0,13.4,0.0,0.0,0.0,1.9,2732,36423,0,0,13,766
E14001052,WORCESTER,49068,48744,98.4,22.0,11.2,3.7,3.7,0.0,0.0,0.0,0.9,0.0,99.0,48279,10806,5479,0,0,23,465,1797,1797,16,48559,0,87.2,11.2,0.0,0.0,0.0,0.0,0.9,42800,5479,0,0,23,442
E14001053,WORKINGTON,41305,41094,93.5,3.0,3.0,3.0,3.0,0.9,1.4,2.3,6.0,0.7,98.7,38618,1244,1244,352,595,930,2476,1244,1244,272,40783,0,90.5,3.0,0.0,0.9,0.6,0.8,3.7,37374,1244,352,243,335,1546
E14001054,WORSLEY AND ECCLES SOUTH,50139,50060,98.3,94.3,94.3,74.6,94.3,0.0,0.2,0.6,1.5,0.0,98.5,49284,47304,47303,10,95,279,776,37404,47303,11,49405,0,4.0,94.3,0.0,0.0,0.2,0.4,1.0,1981,47303,10,85,184,497
E14001055,WORTHING WEST,49973,49887,98.7,76.9,71.7,48.9,48.9,0.0,0.0,0.0,1.1,0.0,99.7,49338,38437,35845,0,2,12,549,24455,24455,1,49846,0,27.0,71.7,0.0,0.0,0.0,0.0,1.1,13493,35845,0,2,10,537
E14001056,WYCOMBE,47689,47515,97.3,52.6,41.3,10.6,33.6,0.0,0.2,0.3,2.4,0.1,99.3,46383,25104,19709,17,88,148,1132,5064,16033,61,47350,6,55.9,41.3,0.0,0.0,0.1,0.1,2.1,26674,19709,17,71,60,984
E14001057,WYRE AND PRESTON NORTH,45892,45599,94.7,55.1,54.0,33.0,33.0,0.1,0.3,0.9,4.6,0.1,98.3,43482,25288,24770,53,134,398,2117,15129,15129,36,45114,17884,40.8,54.0,39.0,0.1,0.2,0.6,3.7,18712,24770,53,81,264,1719
E14001058,WYRE FOREST,48472,48204,96.7,48.5,48.1,2.6,48.1,0.1,0.3,0.7,2.8,0.2,99.1,46859,23514,23324,45,141,323,1345,1276,23324,94,48058,1662,48.6,48.1,3.4,0.1,0.2,0.4,2.1,23535,23324,45,96,182,1022
E14001059,WYTHENSHAWE AND SALE EAST,50275,50187,97.6,91.6,90.7,37.1,89.6,0.0,0.3,1.0,2.2,0.0,98.2,49063,46049,45598,12,167,514,1124,18677,45023,0,49372,53,6.9,90.7,0.1,0.0,0.3,0.7,1.2,3465,45598,12,155,347,610
E14001060,YEOVIL,55447,54848,90.9,14.2,14.2,14.2,14.2,0.4,1.6,2.6,8.1,0.5,97.5,50375,7884,7884,236,880,1437,4473,7884,7884,271,54055,13,76.6,14.2,0.0,0.4,1.2,1.0,5.5,42491,7884,236,644,557,3036
E14001061,YORK CENTRAL,52205,51847,94.0,86.3,82.6,62.4,79.3,0.0,0.1,0.5,5.3,0.0,94.2,49088,45047,43147,0,37,256,2759,32556,41390,0,49198,2099,11.4,82.6,4.0,0.0,0.1,0.4,4.8,5941,43147,0,37,219,2503
E14001062,YORK OUTER,43942,43791,94.5,66.9,64.8,58.0,63.3,0.1,0.3,0.9,5.2,0.1,98.3,41521,29419,28483,41,145,412,2270,25470,27799,32,43178,4761,29.7,64.8,10.8,0.1,0.2,0.6,4.2,13038,28483,41,104,267,1858
N06000001,BELFAST EAST,47186,46856,97.7,92.7,92.4,82.3,92.4,0.1,0.3,0.4,1.6,0.3,98.3,46120,43738,43584,24,121,189,736,38854,43584,152,46388,0,5.4,92.4,0.0,0.1,0.2,0.1,1.2,2536,43584,24,97,68,547
N06000002,BELFAST NORTH,52374,51935,97.9,94.0,93.9,80.4,93.9,0.0,0.1,0.5,1.2,0.2,98.2,51289,49238,49173,17,34,274,646,42096,49173,116,51421,0,4.0,93.9,0.0,0.0,0.0,0.5,0.7,2116,49173,17,17,240,372
N06000003,BELFAST SOUTH,56937,56370,97.8,91.6,91.4,77.5,91.4,0.0,0.1,0.3,1.2,0.3,97.9,55702,52132,52029,3,46,191,668,44144,52030,182,55768,0,6.5,91.4,0.0,0.0,0.1,0.3,0.8,3673,52029,3,43,145,477
N06000004,BELFAST WEST,41541,41326,98.8,92.3,92.1,82.3,92.1,0.0,0.1,0.1,0.7,0.3,99.1,41049,38329,38267,7,23,48,277,34203,38267,140,41155,0,6.7,92.1,0.0,0.0,0.0,0.1,0.6,2782,38267,7,16,25,229
N06000005,EAST ANTRIM,41166,40737,92.3,73.7,73.7,71.2,73.7,1.6,2.4,3.1,6.7,1.4,98.0,37988,30357,30357,650,992,1258,2749,29307,30357,562,40355,0,18.5,73.7,0.0,1.6,0.8,0.6,3.6,7631,30357,650,342,266,1491
N06000006,EAST LONDONDERRY,46795,45727,86.1,65.4,65.4,65.4,65.4,2.4,4.1,5.6,11.6,3.7,97.1,40306,30603,30601,1107,1933,2605,5421,30600,30601,1743,45447,0,20.7,65.4,0.0,2.4,1.8,1.4,6.0,9705,30601,1107,826,672,2816
N06000007,FERMANAGH AND SOUTH TYRONE,45682,45058,72.3,35.4,35.4,35.4,35.4,6.8,11.5,16.0,26.3,4.3,97.6,33022,16155,16154,3115,5257,7306,12036,16154,16154,1951,44606,19910,36.9,35.4,43.6,6.8,4.7,4.5,10.4,16868,16154,3115,2142,2049,4730
N06000008,FOYLE,43463,43363,97.4,90.2,90.2,77.5,90.2,0.4,0.5,0.8,2.3,0.2,99.3,42350,39201,39197,156,235,349,1013,33700,39197,73,43152,0,7.3,90.2,0.0,0.4,0.2,0.3,1.5,3153,39197,156,79,114,664
N06000009,LAGAN VALLEY,45821,45375,91.8,73.5,73.5,63.0,73.5,0.5,1.5,2.5,7.2,1.1,98.7,42075,33686,33686,207,707,1135,3300,28885,33686,516,45225,0,18.3,73.5,0.0,0.5,1.1,0.9,4.7,8389,33686,207,500,428,2165
N06000010,MID ULSTER,38483,37996,80.8,55.0,55.0,55.0,55.0,2.9,5.7,8.7,17.9,5.7,97.2,31103,21160,21160,1102,2211,3367,6893,21160,21160,2210,37417,0,25.8,55.0,0.0,2.9,2.9,3.0,9.2,9943,21160,1102,1109,1156,3526
N06000011,NEWRY AND ARMAGH,46142,45496,83.0,59.1,58.8,59.1,59.1,2.7,5.1,7.3,15.6,4.0,97.7,38302,27260,27123,1255,2336,3366,7194,27259,27260,1857,45093,1578,24.2,58.8,3.4,2.7,2.3,2.2,8.3,11179,27123,1255,1081,1030,3828
N06000012,NORTH ANTRIM,48039,47300,86.7,66.6,66.6,66.6,66.6,1.9,3.9,5.7,11.7,2.4,97.7,41662,31984,31984,912,1896,2741,5638,31981,31984,1163,46932,0,20.1,66.6,0.0,1.9,2.0,1.8,6.0,9678,31984,912,984,845,2897
N06000013,NORTH DOWN,42363,42253,98.2,89.1,89.1,86.3,89.1,0.1,0.3,0.5,1.5,0.1,99.7,41600,37755,37751,57,110,195,653,36573,37751,36,42234,0,9.1,89.1,0.0,0.1,0.1,0.2,1.1,3849,37751,57,53,85,458
N06000014,SOUTH ANTRIM,42194,41634,88.1,72.6,72.5,68.5,72.5,2.3,4.1,5.2,10.6,2.2,98.1,37179,30649,30608,953,1710,2213,4455,28908,30595,940,41403,0,15.6,72.5,0.0,2.3,1.8,1.2,5.3,6571,30608,953,757,503,2242
N06000015,SOUTH DOWN,44190,43326,87.3,69.3,69.3,69.3,69.3,1.8,3.8,5.6,10.7,3.1,96.2,38599,30602,30602,786,1700,2495,4727,30602,30602,1382,42493,865,18.1,69.3,2.0,1.8,2.1,1.8,5.1,7997,30602,786,914,795,2232
N06000016,STRANGFORD,39990,39713,89.8,71.7,71.7,71.7,71.7,1.0,2.4,4.3,9.5,1.7,98.9,35909,28660,28660,384,950,1731,3804,28659,28660,670,39566,0,18.1,71.7,0.0,1.0,1.4,2.0,5.2,7249,28660,384,566,781,2073
N06000017,UPPER BANN,52457,52194,94.6,78.6,78.6,78.6,78.6,0.4,0.8,1.3,4.9,0.5,99.2,49601,41254,41253,210,422,699,2593,41253,41253,280,52061,0,15.9,78.6,0.0,0.4,0.4,0.5,3.6,8348,41253,210,212,277,1894
N06000018,WEST TYRONE,38360,37645,75.2,52.0,52.0,52.0,52.0,7.2,11.4,14.3,23.0,7.6,97.1,28837,19954,19954,2780,4389,5493,8808,19953,19954,2909,37245,2505,23.2,52.0,6.5,7.2,4.2,2.9,8.6,8883,19954,2780,1609,1104,3315
S14000001,ABERDEEN NORTH,57740,57161,95.1,72.4,65.2,58.7,58.7,0.0,0.0,0.2,3.9,0.0,95.9,54915,41808,37655,2,14,129,2246,33888,33888,18,55352,0,29.9,65.2,0.0,0.0,0.0,0.2,3.7,17260,37655,2,12,115,2117
S14000002,ABERDEEN SOUTH,53642,53383,95.6,74.0,72.1,70.6,70.6,0.0,0.2,0.4,3.9,0.1,97.1,51279,39717,38663,23,91,189,2104,37897,37897,62,52101,0,23.5,72.1,0.0,0.0,0.1,0.2,3.6,12616,38663,23,68,98,1915
S14000003,AIRDRIE AND SHOTTS,41435,41348,97.2,67.6,67.4,8.5,67.4,0.1,0.3,0.7,2.6,0.2,99.2,40261,28004,27941,24,117,277,1087,3512,27941,99,41113,0,29.7,67.4,0.0,0.1,0.2,0.4,2.0,12320,27941,24,93,160,810
S14000004,ANGUS,46808,46237,85.9,13.6,13.6,13.6,13.6,1.5,4.2,7.5,12.9,2.7,94.3,40192,6362,6362,720,1957,3523,6045,6361,6361,1245,44163,0,72.3,13.6,0.0,1.5,2.6,3.3,5.4,33830,6362,720,1237,1566,2522
S14000005,ARGYLL AND BUTE,56695,54885,78.1,1.8,1.8,1.8,1.8,3.1,6.0,9.9,18.7,7.3,88.5,44270,1017,1017,1780,3403,5633,10615,1016,1017,4156,50167,0,76.3,1.8,0.0,3.1,2.9,3.9,8.8,43253,1017,1780,1623,2230,4982
S14000006,"AYR, CARRICK AND CUMNOCK",48205,48037,94.3,46.5,45.0,27.2,27.2,0.5,1.4,2.4,5.4,1.0,98.3,45447,22431,21682,253,661,1173,2590,13123,13123,461,47402,0,49.3,45.0,0.0,0.5,0.8,1.1,2.9,23765,21682,253,408,512,1417
S14000007,BANFF AND BUCHAN,46850,46480,84.5,6.0,6.0,6.0,6.0,2.3,5.3,8.5,14.7,2.9,94.6,39582,2823,2823,1096,2492,3977,6898,2823,2823,1358,44342,0,78.5,6.0,0.0,2.3,3.0,3.2,6.2,36759,2823,1096,1396,1485,2921
S14000008,"BERWICKSHIRE, ROXBURGH AND SELKIRK",54233,53140,84.8,18.2,14.7,12.3,12.3,2.0,4.5,7.5,13.1,3.2,94.1,46013,9854,7984,1071,2443,4091,7127,6674,6674,1740,51021,10075,70.1,14.7,18.6,2.0,2.5,3.0,5.6,38029,7984,1071,1372,1648,3036
S14000009,"CAITHNESS, SUTHERLAND AND EASTER ROSS",29511,28950,76.3,1.6,1.6,1.6,1.6,2.7,6.1,10.3,21.8,4.5,92.1,22529,458,458,793,1802,3038,6421,458,458,1333,27176,3034,74.8,1.6,10.3,2.7,3.4,4.2,11.5,22071,458,793,1009,1236,3383
S14000010,CENTRAL AYRSHIRE,44979,44845,95.3,72.1,72.1,17.7,17.7,0.2,0.7,1.7,4.4,0.4,98.8,42847,32448,32425,83,294,769,1998,7973,7973,174,44417,0,23.2,72.1,0.0,0.2,0.5,1.1,2.7,10422,32425,83,211,475,1229
