Country,Metric,Geography level,Unit,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Switzerland,Average LTE coverage,Total,Households,#N/A,#N/A,#N/A,"  3,494,994 ","  3,580,512 ","  3,688,677 ","  3,705,974 ","  3,754,434 ","  3,943,736 ",#N/A,#N/A
Switzerland,5G,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  3,385,062 ","  3,740,175 ","  3,856,033 ","  3,955,703 "
Switzerland,5G in the 3.4–3.8 GHz band,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  2,999,223 ","  3,393,974 "
Switzerland,Satellite,Total,Households,"  3,553,711 ","  3,571,453 ","  3,615,927 ","  3,657,506 ","  3,631,351 ","  3,739,788 ","  3,757,324 ","  3,794,913 ","  3,954,941 ","  3,983,814 ","  4,014,272 "
Switzerland,Overall broadband coverage,Total,Households,"  3,549,240 ","  3,568,708 ","  3,612,360 ","  3,655,777 ","  3,630,400 ","  3,739,003 ",#N/A,#N/A,#N/A,#N/A,#N/A
Switzerland,DOCSIS 3.0 & FTTP coverage,Total,Households,#N/A,#N/A,#N/A,#N/A,"  3,203,464 ","  3,304,789 ",#N/A,#N/A,#N/A,#N/A,#N/A
Switzerland,Cable modem,Total,Households,"  2,972,911 ","  2,994,880 ","  3,039,916 ","  3,081,872 ","  3,060,037 ","  3,154,499 ",#N/A,#N/A,#N/A,#N/A,#N/A
Switzerland,WiMAX,Total,Households,  - ,  - ,  - ,  - ,  - ,  - ,#N/A,#N/A,#N/A,#N/A,#N/A
Switzerland,HSPA,Total,Households,"  3,510,059 ","  3,535,181 ","  3,592,718 ","  3,639,218 ","  3,624,425 ","  3,732,686 ",#N/A,#N/A,#N/A,#N/A,#N/A
United Kingdom,Land area,Total,km squared,"  248,514 ","  248,514 ","  248,514 ","  248,514 ","  248,510 ","  247,716 ","  247,716 ","  247,716 ","  247,716 ","  247,716 ","  247,716 "
United Kingdom,Population,Total,###,"  63,256,144 ","  63,905,297 ","  63,905,297 ","  64,641,461 ","  65,086,536 ","  65,808,573 ","  65,808,573 ","  66,647,112 ","  66,589,306 ","  66,978,475 ","  66,714,867 "
United Kingdom,Households,Total,###,"  26,356,734 ","  27,784,912 ","  27,784,912 ","  28,104,983 ","  28,298,494 ","  31,177,971 ","  31,177,971 ","  31,576,500 ","  29,196,352 ","  29,699,387 ","  29,562,181 "
United Kingdom,Broadband coverage (>2Mbps),Total,Households,"  25,922,812 ","  27,469,035 ","  27,468,031 ","  27,795,828 ","  28,043,807 ","  30,928,548 ","  30,928,548 ","  31,323,888 ",#N/A,#N/A,#N/A
United Kingdom,Broadband coverage (>30Mbps),Total,Households,"  20,835,525 ","  23,813,766 ","  24,415,689 ","  25,013,435 ","  25,965,075 ","  28,995,513 ","  29,560,368 ","  29,925,602 ","  27,742,405 ","  28,443,600 ","  28,731,532 "
United Kingdom,Broadband coverage (>100Mbps),Total,Households,"  12,564,162 ","  13,262,018 ","  13,297,813 ","  12,928,292 ","  13,300,292 ","  14,965,426 ","  17,771,444 ","  18,630,135 ","  18,443,459 ","  20,717,826 ","  22,805,130 "
United Kingdom,Broadband coverage (>1Gbps),Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,  - ,"  6,638,303 ","  11,303,349 ","  19,785,702 ","  22,206,143 "
United Kingdom,Broadband coverage (>1Gbps upload and download),Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
United Kingdom,Fixed broadband coverage,Total,Households,"  26,350,843 ","  27,778,785 ","  27,778,711 ","  28,104,983 ","  28,298,494 ","  31,177,971 ","  31,177,971 ","  31,569,594 ","  29,124,871 ","  29,678,807 ","  29,558,659 "
United Kingdom,NGA coverage,Total,Households,"  21,552,279 ","  24,602,351 ","  25,157,153 ","  25,891,543 ","  26,632,813 ","  29,664,678 ","  29,847,210 ","  30,809,294 ","  28,465,077 ","  29,098,058 ","  29,209,868 "
United Kingdom,Fixed VHCN coverage (FTTP & DOCSIS 3.1),Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  2,654,659 ","  6,638,303 ","  11,635,482 ","  19,661,339 ","  22,073,057 "
United Kingdom,VHCN coverage (as defined by BEREC),Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
United Kingdom,DSL,Total,Households,"  26,345,044 ","  27,772,757 ","  27,772,757 ","  28,092,688 ","  28,286,114 ","  31,164,332 ","  31,164,332 ","  31,562,687 ","  29,121,577 ","  29,630,885 ","  29,482,546 "
United Kingdom,VDSL,Total,Households,"  17,894,250 ","  21,923,505 ","  23,000,011 ","  23,901,164 ","  25,025,730 ","  27,960,587 ","  28,122,935 ","  29,734,666 ","  27,525,892 ","  27,989,573 ","  27,870,286 "
United Kingdom,VDSL 2 Vectoring,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  3,822,145 ","  5,108,894 ","  5,202,264 ","  5,396,397 ","  5,480,582 "
United Kingdom,FTTP,Total,Households,"  234,575 ","  380,458 ","  396,693 ","  497,357 ","  836,692 ","  1,188,788 ","  2,654,659 ","  4,566,558 ","  6,791,722 ","  10,792,813 ","  15,251,091 "
United Kingdom,Cable modem DOCSIS 3.0,Total,Households,"  12,405,941 ","  12,999,364 ","  13,033,541 ","  12,920,338 ","  13,133,332 ","  15,607,093 ","  15,671,903 ","  15,876,598 ","  14,695,162 ","  14,323,706 ","  13,555,655 "
United Kingdom,Cable modem DOCSIS 3.1,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,  - ,"  2,486,393 ","  6,717,986 ","  14,323,706 ","  13,555,655 "
United Kingdom,FWA,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  933,036 ","  1,540,690 ","  1,694,511 ","  2,193,415 ","  2,322,408 "
United Kingdom,LTE,Total,Households,"  16,604,742 ","  23,339,326 ","  24,861,420 ","  27,964,458 ","  28,157,001 ","  31,137,660 ","  31,137,660 ","  31,554,397 ","  29,170,122 ","  29,674,002 ",#N/A
United Kingdom,Average LTE coverage,Total,Households,#N/A,#N/A,#N/A,"  25,997,109 ","  27,591,032 ","  30,476,467 ","  30,788,247 ","  31,355,465 ","  28,991,977 ",#N/A,#N/A
United Kingdom,5G,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  6,437,583 ","  11,060,407 ","  16,978,223 ","  23,905,464 "
United Kingdom,5G in the 3.4–3.8 GHz band,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
United Kingdom,Satellite,Total,Households,"  26,356,734 ","  27,784,912 ","  27,784,912 ","  28,104,983 ","  28,298,494 ","  31,177,971 ","  31,177,971 ","  31,576,500 ","  29,196,352 ","  29,699,387 ","  29,562,181 "
United Kingdom,Overall broadband coverage,Total,Households,"  26,354,257 ","  27,782,699 ","  27,782,770 ","  28,076,878 ","  28,270,195 ","  31,177,971 ",#N/A,#N/A,#N/A,#N/A,#N/A
United Kingdom,DOCSIS 3.0 & FTTP coverage,Total,Households,#N/A,#N/A,#N/A,#N/A,"  13,660,975 ","  16,360,810 ",#N/A,#N/A,#N/A,#N/A,#N/A
United Kingdom,Cable modem,Total,Households,"  12,405,941 ","  12,999,364 ","  13,033,541 ","  12,920,338 ","  13,133,332 ","  15,607,093 ",#N/A,#N/A,#N/A,#N/A,#N/A
United Kingdom,WiMAX,Total,Households,"  1,106,983 ","  1,166,966 ","  1,166,966 ",  - ,  - ,  - ,#N/A,#N/A,#N/A,#N/A,#N/A
United Kingdom,HSPA,Total,Households,"  25,961,383 ","  27,507,357 ","  27,507,357 ","  27,824,454 ","  28,016,412 ","  31,153,111 ",#N/A,#N/A,#N/A,#N/A,#N/A
EU27,Land area,Total,km squared,"  4,212,107 ","  4,212,107 ","  4,212,107 ","  4,212,108 ","  4,212,109 ","  4,211,792 ","  4,211,792 ","  4,211,792 ","  4,213,392 ","  4,213,392 ","  4,212,190 "
EU27,Population,Total,###,"  441,211,317 ","  443,857,189 ","  443,044,119 ","  443,800,794 ","  444,718,086 ","  445,109,837 ","  445,956,417 ","  447,173,489 ","  446,273,538 ","  447,237,246 ","  446,859,392 "
EU27,Households,Total,###,"  188,031,751 ","  189,933,621 ","  189,820,971 ","  190,728,258 ","  191,263,665 ","  191,822,206 ","  191,833,475 ","  191,874,551 ","  192,139,453 ","  191,409,771 ","  192,588,510 "
EU27,Broadband coverage (>2Mbps),Total,Households,"  176,568,764 ","  179,258,536 ","  179,923,619 ","  179,302,236 ","  179,947,546 ","  180,623,456 ","  181,948,215 ","  185,369,073 ",#N/A,#N/A,#N/A
EU27,Broadband coverage (>30Mbps),Total,Households,"  98,208,906 ","  112,832,995 ","  120,219,859 ","  132,202,083 ","  141,771,582 ","  148,332,894 ","  155,529,394 ","  163,087,891 ","  172,274,578 ","  173,750,717 ","  179,717,021 "
EU27,Broadband coverage (>100Mbps),Total,Households,"  74,966,505 ","  85,690,381 ","  89,585,825 ","  96,088,519 ","  103,748,762 ","  111,757,708 ","  135,724,990 ","  145,936,985 ","  157,527,409 ","  163,262,070 ","  171,334,315 "
EU27,Broadband coverage (>1Gbps),Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  76,533,943 ","  97,616,196 ","  119,613,517 ","  132,130,664 ","  145,613,080 "
EU27,Broadband coverage (>1Gbps upload and download),Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
EU27,Fixed broadband coverage,Total,Households,"  179,868,897 ","  181,869,588 ","  182,052,156 ","  183,416,991 ","  183,959,376 ","  184,543,434 ","  185,270,629 ","  186,678,516 ","  187,880,272 ","  186,148,558 ","  188,243,266 "
EU27,NGA coverage,Total,Households,"  109,090,619 ","  119,028,463 ","  125,180,462 ","  136,876,712 ","  146,787,008 ","  153,861,720 ","  161,243,607 ","  167,068,703 ","  172,919,353 ","  174,770,129 ","  179,009,847 "
EU27,Fixed VHCN coverage (FTTP & DOCSIS 3.1),Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  96,512,379 ","  114,187,875 ","  134,088,379 ","  140,412,765 ","  151,854,026 "
EU27,VHCN coverage (as defined by BEREC),Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  92,285,780 "
EU27,DSL,Total,Households,"  170,224,936 ","  171,333,418 ","  172,271,310 ","  173,603,081 ","  173,673,895 ","  173,673,267 ","  173,295,038 ","  172,476,958 ","  171,982,374 ","  165,437,333 ","  153,563,966 "
EU27,VDSL,Total,Households,"  47,482,875 ","  57,554,197 ","  63,467,935 ","  78,966,338 ","  89,768,358 ","  96,173,670 ","  101,872,824 ","  104,926,430 ","  104,982,642 ","  104,953,504 ","  101,341,649 "
EU27,VDSL 2 Vectoring,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  58,320,164 ","  63,357,172 ","  70,612,140 ","  68,668,309 ","  74,546,944 "
EU27,FTTP,Total,Households,"  29,136,368 ","  36,740,243 ","  41,243,732 ","  47,771,811 ","  55,537,622 ","  63,634,007 ","  72,356,227 ","  82,254,741 ","  95,686,049 ","  107,869,253 ","  123,319,547 "
EU27,Cable modem DOCSIS 3.0,Total,Households,"  75,255,903 ","  78,497,713 ","  79,059,624 ","  80,280,209 ","  81,986,599 ","  83,316,050 ","  85,874,862 ","  86,206,748 ","  84,853,819 ","  80,381,049 ","  79,152,156 "
EU27,Cable modem DOCSIS 3.1,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  42,745,128 ","  53,302,979 ","  62,368,816 ","  61,531,872 ","  64,725,651 "
EU27,FWA,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  98,656,815 ","  99,226,023 ","  111,681,503 ","  130,056,774 ","  131,885,307 "
EU27,LTE,Total,Households,"  113,360,031 ","  152,335,023 ","  164,666,010 ","  182,236,274 ","  186,918,028 ","  189,463,099 ","  190,484,474 ","  191,276,239 ","  191,664,013 ","  191,010,195 ",#N/A
EU27,Average LTE coverage,Total,Households,#N/A,#N/A,#N/A,"  160,844,767 ","  172,018,781 ","  179,649,284 ","  184,351,234 ","  186,130,538 ","  187,363,169 ",#N/A,#N/A
EU27,5G,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  26,726,151 ","  126,383,306 ","  155,545,751 ","  171,974,526 "
EU27,5G in the 3.4–3.8 GHz band,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  77,575,850 ","  97,451,438 "
EU27,Satellite,Total,Households,"  186,609,600 ","  188,511,776 ","  188,421,983 ","  190,578,549 ","  191,113,659 ","  191,672,239 ","  191,687,038 ","  191,740,987 ","  192,003,464 ","  191,275,664 ","  192,454,225 "
EU27,Overall broadband coverage,Total,Households,"  186,846,873 ","  188,499,540 ","  189,249,822 ","  190,330,887 ","  190,990,120 ","  191,625,319 ",#N/A,#N/A,#N/A,#N/A,#N/A
EU27,DOCSIS 3.0 & FTTP coverage,Total,Households,#N/A,#N/A,#N/A,#N/A,"  109,420,311 ","  115,724,508 ",#N/A,#N/A,#N/A,#N/A,#N/A
EU27,Cable modem,Total,Households,"  78,198,977 ","  80,165,076 ","  80,510,223 ","  81,577,670 ","  83,235,466 ","  84,700,588 ",#N/A,#N/A,#N/A,#N/A,#N/A
EU27,WiMAX,Total,Households,"  40,972,459 ","  41,204,840 ","  40,326,015 ","  37,862,106 ","  38,366,407 ","  38,584,235 ",#N/A,#N/A,#N/A,#N/A,#N/A
EU27,HSPA,Total,Households,"  182,267,900 ","  184,325,493 ","  184,790,812 ","  186,594,538 ","  186,955,180 ","  187,559,606 ",#N/A,#N/A,#N/A,#N/A,#N/A
EU28,Land area,Total,km squared,"  4,460,621 ","  4,460,621 ","  4,460,621 ","  4,460,622 ","  4,460,620 ","  4,459,508 ","  4,459,508 ","  4,459,508 ","  4,461,107 ","  4,461,107 ","  4,459,906 "
EU28,Population,Total,###,"  504,467,461 ","  507,762,486 ","  506,949,416 ","  508,442,255 ","  509,804,622 ","  510,918,410 ","  511,764,990 ","  513,820,601 ","  512,862,844 ","  514,215,721 ","  513,574,259 "
EU28,Households,Total,###,"  214,388,485 ","  217,718,533 ","  217,605,883 ","  218,833,241 ","  219,562,159 ","  223,000,178 ","  223,011,447 ","  223,451,052 ","  221,335,804 ","  221,109,158 ","  222,150,691 "
EU28,Broadband coverage (>2Mbps),Total,Households,"  202,491,577 ","  206,727,572 ","  207,391,649 ","  207,098,064 ","  207,991,353 ","  211,552,003 ","  212,876,763 ","  216,692,961 ",#N/A,#N/A,#N/A
EU28,Broadband coverage (>30Mbps),Total,Households,"  119,044,431 ","  136,646,761 ","  144,635,547 ","  157,215,518 ","  167,736,657 ","  177,328,407 ","  185,089,762 ","  193,013,493 ","  200,016,983 ","  202,194,317 ","  208,448,552 "
EU28,Broadband coverage (>100Mbps),Total,Households,"  87,530,666 ","  98,952,399 ","  102,883,637 ","  109,016,811 ","  117,049,054 ","  126,723,134 ","  153,496,433 ","  164,567,120 ","  175,970,868 ","  183,979,896 ","  194,139,445 "
EU28,Broadband coverage (>1Gbps),Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  76,533,943 ","  104,254,499 ","  130,916,866 ","  151,916,366 ","  167,819,223 "
EU28,Broadband coverage (>1Gbps upload and download),Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
EU28,Fixed broadband coverage,Total,Households,"  206,219,740 ","  209,648,373 ","  209,830,867 ","  211,521,974 ","  212,257,870 ","  215,721,405 ","  216,448,600 ","  218,248,110 ","  217,005,143 ","  215,827,365 ","  217,801,925 "
EU28,NGA coverage,Total,Households,"  130,642,899 ","  143,630,814 ","  150,337,615 ","  162,768,256 ","  173,419,821 ","  183,526,398 ","  191,090,817 ","  197,877,998 ","  201,384,430 ","  203,868,187 ","  208,219,715 "
EU28,Fixed VHCN coverage (FTTP & DOCSIS 3.1),Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  99,167,038 ","  120,826,178 ","  145,723,861 ","  160,074,105 ","  173,927,083 "
EU28,VHCN coverage (as defined by BEREC),Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
EU28,DSL,Total,Households,"  196,569,980 ","  199,106,174 ","  200,044,067 ","  201,695,769 ","  201,960,010 ","  204,837,599 ","  204,459,370 ","  204,039,645 ","  201,103,951 ","  195,068,218 ","  183,046,512 "
EU28,VDSL,Total,Households,"  65,377,125 ","  79,477,702 ","  86,467,945 ","  102,867,502 ","  114,794,088 ","  124,134,257 ","  129,995,759 ","  134,661,096 ","  132,508,533 ","  132,943,077 ","  129,211,935 "
EU28,VDSL 2 Vectoring,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  62,142,309 ","  68,466,066 ","  75,814,404 ","  74,064,706 ","  80,027,526 "
EU28,FTTP,Total,Households,"  29,370,943 ","  37,120,700 ","  41,640,425 ","  48,269,169 ","  56,374,314 ","  64,822,795 ","  75,010,886 ","  86,821,299 ","  102,477,771 ","  118,662,066 ","  138,570,638 "
EU28,Cable modem DOCSIS 3.0,Total,Households,"  87,661,844 ","  91,497,077 ","  92,093,165 ","  93,200,547 ","  95,119,931 ","  98,923,143 ","  101,546,765 ","  102,083,346 ","  99,548,981 ","  94,704,756 ","  92,707,810 "
EU28,Cable modem DOCSIS 3.1,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  42,745,128 ","  55,789,373 ","  69,086,802 ","  75,855,579 ","  78,281,305 "
EU28,FWA,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  99,589,851 ","  100,766,713 ","  113,376,014 ","  132,250,189 ","  134,207,716 "
EU28,LTE,Total,Households,"  129,964,773 ","  175,674,348 ","  189,527,430 ","  210,200,732 ","  215,075,030 ","  220,600,759 ","  221,622,134 ","  222,830,636 ","  220,834,136 ","  220,684,197 ",#N/A
EU28,Average LTE coverage,Total,Households,#N/A,#N/A,#N/A,"  186,841,876 ","  199,609,812 ","  210,125,751 ","  215,139,481 ","  217,486,003 ","  216,355,146 ",#N/A,#N/A
EU28,5G,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  33,163,734 ","  137,443,713 ","  172,523,974 ","  195,879,990 "
EU28,5G in the 3.4–3.8 GHz band,Total,Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
EU28,Satellite,Total,Households,"  212,966,334 ","  216,296,688 ","  216,206,895 ","  218,683,532 ","  219,412,153 ","  222,850,211 ","  222,865,009 ","  223,317,487 ","  221,199,816 ","  220,975,052 ","  222,016,405 "
EU28,Overall broadband coverage,Total,Households,"  213,201,130 ","  216,282,240 ","  217,032,592 ","  218,407,765 ","  219,260,315 ","  222,803,291 ",#N/A,#N/A,#N/A,#N/A,#N/A
EU28,DOCSIS 3.0 & FTTP coverage,Total,Households,#N/A,#N/A,#N/A,#N/A,"  123,081,287 ","  132,085,318 ",#N/A,#N/A,#N/A,#N/A,#N/A
EU28,Cable modem,Total,Households,"  90,604,918 ","  93,164,440 ","  93,543,764 ","  94,498,008 ","  96,368,797 ","  100,307,681 ",#N/A,#N/A,#N/A,#N/A,#N/A
EU28,WiMAX,Total,Households,"  42,079,442 ","  42,371,807 ","  41,492,981 ","  37,862,106 ","  38,366,407 ","  38,584,235 ",#N/A,#N/A,#N/A,#N/A,#N/A
EU28,HSPA,Total,Households,"  208,229,283 ","  211,832,849 ","  212,298,168 ","  214,418,993 ","  214,971,592 ","  218,712,717 ",#N/A,#N/A,#N/A,#N/A,#N/A
Austria,Households,Rural,###,"  522,649 ","  512,136 ","  522,491 ","  527,069 ","  532,083 ","  532,132 ","  501,886 ","  534,730 ","  582,496 ","  585,740 ","  588,992 "
Austria,Fixed broadband coverage,Rural,Rural Households,"  493,296 ","  485,163 ","  494,996 ","  499,556 ","  504,361 ","  521,613 ","  491,932 ","  524,035 ","  556,791 ","  562,139 ","  566,600 "
Austria,NGA coverage,Rural,Rural Households,"  107,745 ","  114,760 ","  135,270 ","  147,683 ","  155,245 ","  168,073 ","  170,832 ","  201,488 ","  394,545 ","  434,550 ","  418,571 "
Austria,Fixed VHCN coverage (FTTP & DOCSIS 3.1),Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  50,369 ","  64,424 ","  91,289 ","  160,745 ","  210,825 "
Austria,VHCN coverage (as defined by BEREC),Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Austria,DSL,Rural,Rural Households,"  461,275 ","  455,152 ","  465,407 ","  469,882 ","  474,618 ","  512,921 ","  485,570 ","  514,316 ","  545,773 ","  548,203 ","  545,712 "
Austria,VDSL,Rural,Rural Households,"  13,354 ","  27,760 ","  37,118 ","  37,704 ","  63,687 ","  69,610 ","  68,472 ","  86,997 ","  250,382 ","  290,495 ","  281,529 "
Austria,VDSL 2 Vectoring,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  12,336 ","  21,458 ","  140,675 ","  153,106 ","  161,099 "
Austria,FTTP,Rural,Rural Households,"  11,334 ","  11,177 ","  11,145 ","  27,699 ","  28,968 ","  31,513 ","  50,181 ","  56,826 ","  86,504 ","  132,310 ","  169,132 "
Austria,Cable modem DOCSIS 3.0,Rural,Rural Households,"  89,716 ","  88,628 ","  90,653 ","  94,134 ","  105,995 ","  106,036 ","  102,330 ","  113,458 ","  73,301 ","  74,844 ","  76,877 "
Austria,Cable modem DOCSIS 3.1,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,  363 ,"  3,187 ","  5,357 ","  36,692 ","  53,791 "
Austria,FWA,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  145,003 ","  134,171 ","  152,737 ","  161,463 ","  138,419 "
Austria,LTE,Rural,Rural Households,"  1,478 ","  23,540 ","  133,772 ","  488,149 ","  493,346 ","  513,036 ","  484,816 ","  534,333 ","  581,010 ","  583,411 ",#N/A
Austria,5G,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  39,992 ","  211,368 ","  403,439 ","  483,135 "
Austria,5G in the 3.4–3.8 GHz band,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  183,322 ","  244,556 "
Austria,Satellite,Rural,Rural Households,"  522,649 ","  512,136 ","  522,491 ","  527,069 ","  532,083 ","  532,132 ","  501,886 ","  534,730 ","  582,496 ","  585,740 ","  588,992 "
Austria,Overall broadband coverage,Rural,Rural Households,"  494,737 ","  485,344 ","  495,402 ","  514,222 ","  521,342 ","  529,785 ",#N/A,#N/A,#N/A,#N/A,#N/A
Austria,DOCSIS 3.0 & FTTP coverage,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,"  121,989 ","  125,937 ",#N/A,#N/A,#N/A,#N/A,#N/A
Austria,WiMAX,Rural,Rural Households,"  93,554 ","  92,292 ","  94,142 ","  61,069 ","  58,156 ","  58,957 ",#N/A,#N/A,#N/A,#N/A,#N/A
Austria,Cable modem,Rural,Rural Households,"  89,716 ","  88,628 ","  90,653 ","  94,134 ","  105,995 ","  108,548 ",#N/A,#N/A,#N/A,#N/A,#N/A
Austria,HSPA,Rural,Rural Households,"  445,384 ","  435,594 ","  445,296 ","  492,444 ","  497,168 ","  516,869 ",#N/A,#N/A,#N/A,#N/A,#N/A
Belgium,Households,Rural,###,"  212,186 ","  211,072 ","  211,072 ","  201,559 ","  201,533 ","  198,015 ","  202,003 ","  205,340 ","  248,985 ","  248,084 ","  208,363 "
Belgium,Fixed broadband coverage,Rural,Rural Households,"  211,382 ","  209,862 ","  209,851 ","  198,489 ","  198,857 ","  195,465 ","  199,959 ","  202,967 ","  243,328 ","  247,051 ","  207,272 "
Belgium,NGA coverage,Rural,Rural Households,"  158,923 ","  177,240 ","  182,353 ","  177,907 ","  182,091 ","  182,209 ","  190,575 ","  194,388 ","  227,595 ","  236,512 ","  194,961 "
Belgium,Fixed VHCN coverage (FTTP & DOCSIS 3.1),Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  18,688 ","  21,724 ","  137,226 ","  154,347 ","  107,135 "
Belgium,VHCN coverage (as defined by BEREC),Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Belgium,DSL,Rural,Rural Households,"  209,898 ","  208,631 ","  208,631 ","  195,325 ","  196,149 ","  192,499 ","  197,613 ","  200,759 ","  241,403 ","  242,690 ","  202,944 "
Belgium,VDSL,Rural,Rural Households,"  122,644 ","  146,050 ","  151,752 ","  147,932 ","  156,591 ","  162,964 ","  176,295 ","  179,263 ","  199,549 ","  209,865 ","  175,173 "
Belgium,VDSL 2 Vectoring,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  63,501 ","  64,358 ","  79,445 ","  73,063 ","  34,145 "
Belgium,FTTP,Rural,Rural Households,  - ,  - ,  - ,  - ,  33 ,  59 ,  299 ,  788 ,"  1,861 ","  3,281 ","  15,133 "
Belgium,Cable modem DOCSIS 3.0,Rural,Rural Households,"  84,450 ","  85,273 ","  85,062 ","  86,916 ","  91,021 ","  90,021 ","  97,573 ","  99,565 ","  135,853 ","  174,134 ","  112,265 "
